LEVL_CODE,NAME_LATN,NUTS_ID,NUTS_NAME,p2,p95,mean
2,"Konya, Karaman",TR52,"Konya, Karaman",0.0761517627722297,0.4238196591633906,0.2432054537645098
2,"Herefordshire, Worcestershire and Warwickshire",UKG1,"Herefordshire, Worcestershire and Warwickshire",0.4159859644705577,0.7636147941373236,0.6316760051129302
2,East Wales,UKL2,East Wales,0.4316689134411817,0.7909416463991801,0.7045488467695804
2,North Eastern Scotland,UKM5,North Eastern Scotland,0.4082586936442217,0.7519288508423482,0.6225163831794842
2,Highlands and Islands,UKM6,Highlands and Islands,0.3105371426346199,0.7245835232336583,0.5582304100380281
2,Lincolnshire,UKF3,Lincolnshire,0.3926335347319413,0.708933784042497,0.5351416008651305
2,Cornwall and Isles of Scilly,UKK3,Cornwall and Isles of Scilly,0.3846654931470616,0.7753459718537087,0.6733850557490421
2,West Central Scotland,UKM8,West Central Scotland,0.2442072518027211,0.7597124194806932,0.6122427497772827
2,Southern Scotland,UKM9,Southern Scotland,0.4707459098675756,0.783161767861211,0.6766985989092886
2,"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",0.3848249175042082,0.7519334197024887,0.6073916431442765
2,Eastern Scotland,UKM7,Eastern Scotland,0.3612909764016616,0.7519458082289758,0.6107142673453203
2,Shropshire and Staffordshire,UKG2,Shropshire and Staffordshire,0.4081773361239525,0.7792332788045092,0.6620852287434063
2,Essex,UKH3,Essex,0.2871889408652734,0.7168058921343388,0.5413025998563472
2,West Wales and The Valleys,UKL1,West Wales and The Valleys,0.3925786076765751,0.7870451722718835,0.694665719108973
2,Northern Ireland,UKN0,Northern Ireland,0.3183495681490788,0.7870281637260502,0.6957968115750451
2,Tees Valley and Durham,UKC1,Tees Valley and Durham,0.2715340660875733,0.7676149897662641,0.6241699936011134
2,Bedfordshire and Hertfordshire,UKH2,Bedfordshire and Hertfordshire,0.3417659662521331,0.7363136205741775,0.5697198035705269
2,South Yorkshire,UKE3,South Yorkshire,0.2325396484289414,0.751908960807666,0.5748384344721954
2,Hampshire and Isle of Wight,UKJ3,Hampshire and Isle of Wight,0.3261545681525546,0.7597261372973066,0.6162025692868099
2,Northumberland and Tyne and Wear,UKC2,Northumberland and Tyne and Wear,0.349637960035657,0.7792653423760032,0.6505861208838333
2,West Midlands,UKG3,West Midlands,0.1466682341551484,0.7324528370325023,0.5158092237330167
2,Cheshire,UKD6,Cheshire,0.334062501841363,0.7792303748655379,0.6708310932981132
2,Merseyside,UKD7,Merseyside,0.1309629704939111,0.7362336327209554,0.5217343224393411
2,East Anglia,UKH1,East Anglia,0.3886587469199173,0.7324226540792539,0.5665385071416301
2,Outer London — West and North West,UKI7,Outer London — West and North West,0.1307528583561162,0.7284796621236851,0.5024288531773864
2,Inner London — West,UKI3,Inner London — West,0.0876034616748757,0.6932301724521985,0.3734579931671626
2,Inner London — East,UKI4,Inner London — East,0.1073467733752804,0.6661458916006218,0.3858378006314241
2,Outer London — East and North East,UKI5,Outer London — East and North East,0.1349859988168623,0.7128580460859315,0.4783622717991585
2,Cumbria,UKD1,Cumbria,0.4082267261430673,0.7831521484298929,0.6848813057811006
2,Greater Manchester,UKD3,Greater Manchester,0.1699184397412412,0.7558376009905131,0.5682128318199479
2,Lancashire,UKD4,Lancashire,0.2596433404424434,0.7870609167245877,0.6627008704390664
2,West Yorkshire,UKE4,West Yorkshire,0.2247131949030318,0.7558548691517539,0.5957577652195173
2,North Yorkshire,UKE2,North Yorkshire,0.4395663369508146,0.7675454643036729,0.6350576300270577
2,Derbyshire and Nottinghamshire,UKF1,Derbyshire and Nottinghamshire,0.3223531805983655,0.7675526049740619,0.6117354246616643
2,Kent,UKJ4,Kent,0.2909836094317335,0.7558698440079892,0.6051682364887625
2,Outer London — South,UKI6,Outer London — South,0.2049398149053255,0.7441568127902491,0.5515233993199163
2,"Leicestershire, Rutland and Northamptonshire",UKF2,"Leicestershire, Rutland and Northamptonshire",0.3379716132886899,0.7518969068064765,0.5960064449803113
2,Devon,UKK4,Devon,0.4395198159346738,0.7792315097370723,0.688385725193458
2,"Gloucestershire, Wiltshire and Bristol/Bath area",UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",0.3847411506631712,0.7675285132218699,0.6354285250072184
2,Dorset and Somerset,UKK2,Dorset and Somerset,0.4003872051445016,0.7675096382175597,0.6618289777684151
2,East Yorkshire and Northern Lincolnshire,UKE1,East Yorkshire and Northern Lincolnshire,0.2636867070596509,0.7050747398409845,0.5280308113369745
2,"Surrey, East and West Sussex",UKJ2,"Surrey, East and West Sussex",0.3534978368599397,0.7674870734638244,0.6519248722200816
