Year,fua_code,fua_name,ndvi
2010,SE007L1,LinkÃ¶ping,0.5897964053622519
2010,SE008L1,Ãrebro,0.6211583502270434
2010,SE501L1,VÃ¤sterÃ¥s,0.5649456131321265
2010,SE502L1,NorrkÃ¶ping,0.6083531593223053
2010,SE503L1,Helsingborg,0.5209626104009495
2010,SE505L1,BorÃ¥s,0.6489300083808681
2010,SI001L2,Ljubljana,0.6842097192542896
2010,SI002L1,Maribor,0.6372439962631775
2010,SK001L1,Bratislava,0.5898508910222302
2010,SK002L1,KoÅ¡ice,0.5504601474405955
2010,SK003L1,BanskÃ¡ Bystrica,0.6945248371513643
2010,SK004L1,Nitra,0.5247275292552422
2010,SK005L1,PreÅ¡ov,0.5709691342972014
2010,SK006L1,Å½ilina,0.695898456511324
2010,SK007L1,Trnava,0.5459196992451015
2010,SK008L1,TrenÄÃ­n,0.6801782064879036
2010,UK001L3,London,0.5762315966393182
2010,UK002L3,West Midlands urban area,0.5762157680355702
2010,UK003L2,Leeds,0.6208036551976519
2010,UK004L1,Glasgow,0.6117717738626164
2010,UK006L3,Liverpool,0.5379754934356574
2010,UK007L1,Edinburgh,0.5887769264225525
2010,UK008L3,Greater Manchester,0.6304221288139905
2010,UK009L1,Cardiff,0.6128688230265383
2010,UK010L3,Sheffield,0.6047821799304453
2010,UK011L2,Bristol,0.6330692416929748
2010,UK012L2,Belfast,0.6637762850145785
2010,UK013L2,Newcastle upon Tyne,0.6158875608063953
2010,UK014L1,Leicester,0.601410244127835
2010,UK016L1,Aberdeen,0.6308293072923105
2010,UK017L2,Cambridge,0.5649993769805718
2010,UK018L3,Exeter,0.6792155571450099
2010,UK019L3,Lincoln,0.5203072267790736
2010,UK023L1,Portsmouth,0.4811726746290186
2010,UK024L1,Worcester,0.6464316041893821
2010,UK025L3,Coventry,0.5853590501605154
2010,UK026L1,Kingston upon Hull,0.534604145109051
2010,UK027L1,Stoke-on-Trent,0.688826965546831
2010,UK029L1,Nottingham,0.5630914170276041
2010,UK033L1,Guildford,0.6578113528665248
2010,UK050L1,Burnley,0.6718740791203676
2010,UK056L1,Hastings,0.6422268473511472
2010,UK515L1,Brighton and Hove,0.5886526453401407
2010,UK516L1,Plymouth,0.6670044675452844
2010,UK517L1,Swansea,0.6352025330916146
2010,UK518L1,Derby,0.629955610114575
2010,UK520L2,Southampton,0.6098132777672163
2010,UK528L1,Northampton,0.602222408406961
2010,UK539L1,Bournemouth,0.5750317231376885
2010,UK546L1,Colchester,0.5322592548217652
2010,UK550L0,Dundee City,0.5917703715337576
2010,UK551L1,Falkirk,0.6052204877179429
2010,UK552L0,Reading,0.5950231392076617
2010,UK553L1,Blackpool,0.629924723945025
2010,UK557L1,Blackburn with Darwen,0.693739179504729
2010,UK558L1,Newport,0.6090949352903579
2010,UK559L2,Middlesbrough,0.5200834580547263
2010,UK560L1,Oxford,0.5932514620896588
2010,UK562L2,Preston,0.6611034433790014
2010,UK566L1,Norwich,0.593342156587255
2010,UK568L1,Cheshire West and Chester,0.6639728393739337
2010,UK569L2,Ipswich,0.5845328141931861
2010,UK571L1,Cheltenham,0.6337201990649228
2010,XK001L1,Pristina,0.5433270386544901
2010,XK002L1,Prizren,0.5758112818618292
2010,XK003L1,MitrovicÃ«,0.5402045554379392
2011,AL001L1,Tirana,0.5380059320995897
2011,AL003L1,Elbasan,0.5246789419518654
2011,AL004L1,ShkodÃ«r,0.5626827030438393
2011,AL005L0,VlorÃ«,0.5159828620573915
2011,AT001L3,Wien,0.49107665018563007
2011,AT002L3,Graz,0.6002833844963475
2011,AT003L3,Linz,0.646035671892118
2011,AT004L3,Salzburg,0.6512592167819911
2011,AT005L3,Innsbruck,0.5166291435019439
2011,AT006L2,Klagenfurt,0.6362516021702797
2011,BA001L1,Sarajevo,0.7218613922471171
2011,BA002L1,Banja Luka,0.6664174229262589
2011,BA003L1,Mostar,0.568351324605288
2011,BA004L1,Tuzla,0.6854638951077756
2011,BA005L1,Zenica,0.7124682812316949
2011,BE001L2,Bruxelles / Brussel,0.5326219515183465
2011,BE002L2,Antwerpen,0.5388777745504583
2011,BE003L2,Gent,0.5412210744795616
2011,BE004L2,Charleroi,0.5984845054567314
2011,BE005L2,LiÃ¨ge,0.5991580289069586
2011,BE006L2,Brugge,0.5765422969871603
2011,BE007L2,Namur,0.5995124691621849
2011,BE008L1,Leuven,0.5344050353432741
2011,BE009L1,Mons,0.5402759391999701
2011,BE010L1,Kortrijk,0.46555416286546936
2011,BE011L1,Oostende,0.5085786382467328
2011,BG001L2,Sofia,0.529305558947864
2011,BG002L2,Plovdiv,0.5062863127131375
2011,BG003L2,Varna,0.5640433915480981
2011,BG004L2,Burgas,0.5144013645713307
2011,BG005L1,Pleven,0.484351335354586
2011,BG006L2,Ruse,0.5441679834418733
2011,BG007L2,Vidin,0.4510357974215587
2011,BG008L2,Stara Zagora,0.5136977668411138
2011,BG009L1,Sliven,0.5794253414083501
2011,BG010L1,Dobrich,0.48663132200113596
2011,BG011L1,Shumen,0.5260224655496005
2011,BG013L1,Yambol,0.4076532667292303
2011,BG014L1,Haskovo,0.4864375239982373
2011,BG015L1,Pazardzhik,0.4586550302091967
2011,BG016L1,Blagoevgrad,0.5596906752403453
2011,BG017L1,Veliko Tarnovo,0.6092416741400388
2011,BG018L1,Vratsa,0.5134873069307302
2011,CH001L2,ZÃ¼rich,0.6233397790966222
2011,CH002L2,GenÃ¨ve,0.5710062839444455
2011,CH003L2,Basel,0.6317527402218962
2011,CH004L2,Bern,0.6368858938603362
2011,CH005L2,Lausanne,0.5916062147724557
2011,CH006L1,Winterthur,0.6158699222031678
2011,CH007L2,St. Gallen,0.7049268997215868
2011,CH008L2,Luzern,0.658248503713388
2011,CH009L2,Lugano,0.5946053589489484
2011,CH010L1,Biel/Bienne,0.602960752906837
2011,CY001L2,Lefkosia,0.31783389958383834
2011,CY501L2,Lemesos,0.34883370841062455
2011,CZ001L2,Praha,0.588563423433091
2011,CZ002L2,Brno,0.5143299579389485
2011,CZ003L2,Ostrava,0.5521434587693868
2011,CZ004L2,PlzeÅ,0.6079505114343753
2011,CZ005L2,ÃstÃ­ nad Labem,0.6746972129539005
2011,CZ006L2,Olomouc,0.5555185755489361
2011,CZ007L2,Liberec,0.6333048562022698
2011,CZ008L2,ÄeskÃ© BudÄjovice,0.6199960686748486
2011,CZ009L2,Hradec KrÃ¡lovÃ©,0.540321872805624
2011,CZ010L2,Pardubice,0.5457437349625536
2011,CZ011L2,ZlÃ­n,0.5880837674803642
2011,CZ013L2,Karlovy Vary,0.6160986912552922
2011,CZ014L2,Jihlava,0.582413327426598
2011,CZ016L2,Most,0.5542534818975428
2011,CZ018L2,Chomutov-Jirkov,0.5518598889810145
2011,DE001L1,Berlin,0.5522214942012735
2011,DE002L1,Hamburg,0.5718964642721804
2011,DE003L1,MÃ¼nchen,0.554443305636762
2011,DE004L1,KÃ¶ln,0.5173277358546843
2011,DE005L1,Frankfurt am Main,0.544558419210483
2011,DE007L1,Stuttgart,0.5634070383128446
2011,DE008L2,Leipzig,0.5227816663863136
2011,DE009L2,Dresden,0.5682468260472009
2011,DE011L1,DÃ¼sseldorf,0.4948265445337885
2011,DE012L1,Bremen,0.5875748572077718
2011,DE013L1,Hannover,0.5391098037965116
2011,DE014L1,NÃ¼rnberg,0.560768374427286
2011,DE017L0,Bielefeld,0.5155388675378768
2011,DE018L1,Halle an der Saale,0.5085022450837895
2011,DE019L2,Magdeburg,0.5580086330140379
2011,DE020L1,Wiesbaden,0.5330978272017568
2011,DE021L1,GÃ¶ttingen,0.5901746607917503
2011,DE025L1,Darmstadt,0.5324475645397554
2011,DE026L1,Trier,0.6200695165933354
2011,DE027L1,Freiburg im Breisgau,0.6271874726108891
2011,DE028L1,Regensburg,0.5617664566926291
2011,DE029L0,Frankfurt (Oder),0.5088587506837203
2011,DE030L1,Weimar,0.5394916871457548
2011,DE031L1,Schwerin,0.5958469024984908
2011,DE032L1,Erfurt,0.5496083837130179
2011,DE033L1,Augsburg,0.550579427059112
2011,DE034L1,Bonn,0.5798888857965601
2011,DE035L1,Karlsruhe,0.586610911104624
2011,DE036L0,MÃ¶nchengladbach,0.5467717923666763
2011,DE037L1,Mainz,0.4400303353147928
2011,DE038L1,Ruhrgebiet,0.5452329166142325
2011,DE039L1,Kiel,0.5440664421608704
2011,DE040L1,SaarbrÃ¼cken,0.5776639164564449
2011,DE042L1,Koblenz,0.48830483981066014
2011,DE043L2,Rostock,0.5765199788484499
2011,DE044L1,Kaiserslautern,0.5722535554441647
2011,DE045L1,Iserlohn,0.5825436474321305
2011,DE048L1,Wilhelmshaven,0.5864869318311197
2011,DE050L1,TÃ¼bingen,0.5645957459884369
2011,DE051L1,Villingen-Schwenningen,0.6200941700008444
2011,DE052L1,Flensburg,0.5547065024461618
2011,DE053L1,Marburg,0.5671497749631895
2011,DE054L1,Konstanz,0.6068179295631038
2011,DE055L0,NeumÃ¼nster,0.52150178338485
2011,DE056L0,Brandenburg an der Havel,0.5304552814863308
2011,DE057L1,GieÃen,0.5397546633201576
2011,DE058L1,LÃ¼neburg,0.6002453352204381
2011,DE059L1,Bayreuth,0.5949239403642353
2011,DE060L1,Celle,0.5924526348103771
2011,DE061L1,Aschaffenburg,0.6149420348795716
2011,DE062L1,Bamberg,0.5896430238269857
2011,DE063L1,Plauen,0.5699318589146642
2011,DE064L1,Neubrandenburg,0.5570283955480316
2011,DE065L1,Fulda,0.6245061073561088
2011,DE066L1,Kempten (AllgÃ¤u),0.6553455621684077
2011,DE067L1,Landshut,0.5558336577086823
2011,DE069L1,Rosenheim,0.6353580062355285
2011,DE071L1,Stralsund,0.5520443332810089
2011,DE072L1,Friedrichshafen,0.6395962643693296
2011,DE073L1,Offenburg,0.6185187097134867
2011,DE074L1,GÃ¶rlitz,0.567613400539989
2011,DE077L1,Schweinfurt,0.5797997682917975
2011,DE078L1,Greifswald,0.5568051933337179
2011,DE079L1,Wetzlar,0.5739997353297006
2011,DE081L1,Passau,0.6436703150670617
2011,DE082L0,Dessau-RoÃlau,0.5752680065415291
2011,DE083L1,Braunschweig-Salzgitter-Wolfsburg,0.569235596529534
2011,DE084L1,Mannheim-Ludwigshafen,0.5087794449937152
2011,DE504L1,MÃ¼nster,0.5387797879312863
2011,DE505L0,Chemnitz,0.5387163240532934
2011,DE507L1,Aachen,0.5926832527846398
2011,DE508L0,Krefeld,0.5282295568219636
2011,DE510L1,LÃ¼beck,0.5219195523582698
2011,DE513L1,Kassel,0.5407797515988818
2011,DE516L0,Solingen,0.5438805395975285
2011,DE517L1,OsnabrÃ¼ck,0.5268735877964377
2011,DE520L1,Oldenburg (Oldenburg),0.5874703646024895
2011,DE522L1,Heidelberg,0.5661796839821273
2011,DE523L1,Paderborn,0.5164436064134983
2011,DE524L2,WÃ¼rzburg,0.537293726128479
2011,DE527L1,Bremerhaven,0.5885977715491558
2011,DE529L1,Heilbronn,0.5366381825099038
2011,DE530L0,Remscheid,0.5445599096073231
2011,DE532L1,Ulm,0.5409396524124175
2011,DE533L1,Pforzheim,0.6067544456545828
2011,DE534L1,Ingolstadt,0.5152245435472033
2011,DE535L1,Gera,0.554006031249922
2011,DE537L1,Reutlingen,0.5803675189870537
2011,DE539L1,Cottbus,0.5467634260399872
2011,DE540L2,Siegen,0.597199047924251
2011,DE542L1,Hildesheim,0.5329961351294864
2011,DE544L1,Zwickau,0.5488643030882109
2011,DE546L0,Wuppertal,0.5342929134923541
2011,DE547L2,Jena,0.5859607124329472
2011,DE548L1,DÃ¼ren,0.5052994320318622
2011,DE549L1,Bocholt,0.5745817935080366
2011,DK001L2,KÃ¸benhavn,0.4773465812858896
2011,DK002L3,Ãrhus,0.530025593600829
2011,DK003L2,Odense,0.5134273903746022
2011,DK004L3,Aalborg,0.5264886580559617
2011,EE001L1,Tallinn,0.6732125781324844
2011,EE002L1,Tartu,0.6663041321474915
2011,EE003L0,Narva,0.547991892783413
2011,EL001L1,Athina,0.4183165690196121
2011,EL002L1,Thessaloniki,0.46652582420718613
2011,EL003L1,Patra,0.5090273868653877
2011,EL004L1,Irakleio,0.41255836932300555
2011,EL005L1,Larisa,0.4348176686328125
2011,EL006L1,Volos,0.5112867946564777
2011,EL007L1,Ioannina,0.6056029834541921
2011,EL008L1,Kavala,0.5140640825019354
2011,EL009L1,Kalamata,0.5851009047641623
2011,ES001L3,Madrid,0.35597208731667446
2011,ES002L2,Barcelona,0.47218287734821307
2011,ES003L3,Valencia,0.37479015923691356
2011,ES004L3,Sevilla,0.36583878359286015
2011,ES005L2,Zaragoza,0.266659169228857
2011,ES006L2,MÃ¡laga,0.40991852797877687
2011,ES007L2,Murcia,0.2858670883979042
2011,ES008L2,Las Palmas,0.3204238669710014
2011,ES009L2,Valladolid,0.339217611914468
2011,ES010L2,Palma de Mallorca,0.44844701970592843
2011,ES011L2,Santiago de Compostela,0.645795254354326
2011,ES012L2,Vitoria/Gasteiz,0.5464067797825712
2011,ES013L2,Oviedo,0.6667872951272528
2011,ES014L3,Pamplona/IruÃ±a,0.5538212177113185
2011,ES015L2,Santander,0.6387597245035725
2011,ES016L2,Toledo,0.28714159378437437
2011,ES017L2,Badajoz,0.4102614132288649
2011,ES018L2,LogroÃ±o,0.3273687139991145
2011,ES019L3,Bilbao,0.6549385331651308
2011,ES020L2,CÃ³rdoba,0.38286871989552884
2011,ES021L2,Alicante/Alacant,0.23041090186631505
2011,ES022L2,Vigo,0.6223828138350739
2011,ES023L2,GijÃ³n,0.647055022635291
2011,ES025L3,Santa Cruz de Tenerife,0.28115137856152544
2011,ES026L2,CoruÃ±a (A),0.6320842513975249
2011,ES028L1,Reus,0.38633800680308905
2011,ES031L1,Lugo,0.6514261201664273
2011,ES033L1,Girona,0.568130567629272
2011,ES034L1,CÃ¡ceres,0.4366858306456972
2011,ES035L1,Torrevieja,0.2290575265653249
2011,ES039L1,AvilÃ©s,0.6199779270687256
2011,ES040L1,Talavera de la Reina,0.4111106435021368
2011,ES041L1,Palencia,0.3475228426603131
2011,ES043L1,Ferrol,0.6368716750951308
2011,ES044L1,Pontevedra,0.6372706902691028
2011,ES046L1,Gandia,0.47145982364552097
2011,ES048L1,Guadalajara,0.35600967477459505
2011,ES050L1,Manresa,0.48494158185273734
2011,ES053L1,Ciudad Real,0.3335594654497177
2011,ES054L1,Benidorm,0.33443130044619546
2011,ES057L1,Ponferrada,0.54992235757784
2011,ES059L1,Zamora,0.3289412761324564
2011,ES070L1,Irun,0.628804767790088
2011,ES072L1,Arrecife,0.1363731212040898
2011,ES501L3,Granada,0.3597693953587025
2011,ES505L1,Elche/Elx,0.26321209758661707
2011,ES506L1,Cartagena,0.2885749562911141
2011,ES508L1,Jerez de la Frontera,0.40764420950459823
2011,ES510L1,Donostia-San SebastiÃ¡n,0.6335864224452161
2011,ES514L1,AlmerÃ­a,0.24520879482364516
2011,ES515L1,Burgos,0.3768676656439763
2011,ES516L1,Salamanca,0.3609440694308538
2011,ES519L1,Albacete,0.27309808723072554
2011,ES520L1,CastellÃ³n/CastellÃ³,0.40429950261116576
2011,ES521L1,Huelva,0.3911926808204299
2011,ES522L1,CÃ¡diz,0.34819728485091284
2011,ES523L1,LeÃ³n,0.4742940808977341
2011,ES525L1,Tarragona,0.3611431058513083
2011,ES527L1,JaÃ©n,0.3119664702014035
2011,ES528L1,Lleida,0.42808766280877575
2011,ES529L1,Ourense,0.6383216024256028
2011,ES532L1,Algeciras,0.613263314827342
2011,ES533L1,Marbella,0.5027582628157268
2011,ES537L1,Alcoy,0.40538429575794216
2011,ES538L1,Ãvila,0.41990615833301637
2011,ES542L1,Cuenca,0.44498517238673474
2011,ES543L1,Eivissa,0.4530120113585322
2011,ES544L1,Linares,0.32858876595427666
2011,ES545L1,Lorca,0.31950115211317615
2011,ES546L1,MÃ©rida,0.3849483312470765
2011,ES547L1,Sagunto,0.39485300374736576
2011,ES550L1,Puerto de la Cruz,0.18246103235935676
2011,ES552L1,Igualada,0.4701544368854968
2011,FI001L3,Helsinki,0.5978293856865332
2011,FI002L3,Tampere,0.6101624889298111
2011,FI003L4,Turku,0.5782050467787802
2011,FI004L4,Oulu,0.6490714255554544
2011,FI007L2,Lahti,0.6098572651892108
2011,FI008L2,Kuopio,0.623010061757701
2011,FI009L2,JyvÃ¤skylÃ¤,0.6066060858179324
2011,FR001L1,Paris,0.5068868304213503
2011,FR003L2,Lyon,0.4977517393349336
2011,FR004L2,Toulouse,0.4567461227682372
2011,FR006L2,Strasbourg,0.5257053706134137
2011,FR007L2,Bordeaux,0.541412120302513
2011,FR008L2,Nantes,0.5805155600749001
2011,FR009L2,Lille,0.474757511944653
2011,FR010L2,Montpellier,0.4788061156105034
2011,FR011L2,Saint-Etienne,0.5862821199054511
2011,FR012L2,Le Havre,0.5296385714350765
2011,FR013L2,Rennes,0.608544735896998
2011,FR014L2,Amiens,0.5250760574970537
2011,FR016L2,Nancy,0.6117128247493341
2011,FR017L2,Metz,0.5759453837799181
2011,FR018L2,Reims,0.5060913344733274
2011,FR019L2,OrlÃ©ans,0.486194524628308
2011,FR020L2,Dijon,0.6336663208184131
2011,FR021L2,Poitiers,0.5222772136742451
2011,FR022L2,Clermont-Ferrand,0.6141203567169216
2011,FR023L2,Caen,0.5434350586391382
2011,FR024L2,Limoges,0.6042492274995078
2011,FR025L2,BesanÃ§on,0.6771876764782958
2011,FR026L2,Grenoble,0.5922223659560458
2011,FR027L2,Ajaccio,0.658961347769612
2011,FR032L2,Toulon,0.5163133620504783
2011,FR034L2,Valenciennes,0.5385254190368087
2011,FR035L2,Tours,0.5421849843566141
2011,FR036L2,Angers,0.5473162704199802
2011,FR037L2,Brest,0.5830707970125816
2011,FR038L2,Le Mans,0.5692645701324952
2011,FR039L1,Avignon,0.4634350430859918
2011,FR040L2,Mulhouse,0.5680640492196076
2011,FR042L2,Dunkerque,0.4838975298673718
2011,FR043L2,Perpignan,0.4756329675867185
2011,FR044L2,NÃ®mes,0.47118197172841986
2011,FR045L2,Pau,0.5954159926898587
2011,FR046L2,Bayonne,0.6582949973319621
2011,FR047L0,Annemasse,0.5737629034437071
2011,FR048L2,Annecy,0.6432760492413047
2011,FR049L2,Lorient,0.6228466716649034
2011,FR050L2,MontbÃ©liard,0.6903174586725175
2011,FR051L2,Troyes,0.564204925342977
2011,FR052L2,Saint-Nazaire,0.5640628650872755
2011,FR053L2,La Rochelle,0.4523187020793919
2011,FR056L2,AngoulÃªme,0.5066526295100691
2011,FR057L2,Boulogne-sur-Mer,0.6114342363039452
2011,FR058L2,ChambÃ©ry,0.6452127642401845
2011,FR059L2,Chalon-sur-SaÃ´ne,0.6315038111039148
2011,FR060L2,Chartres,0.5080428216164892
2011,FR061L2,Niort,0.534269022793199
2011,FR062L2,Calais,0.5440034590898679
2011,FR063L2,BÃ©ziers,0.4005328899441346
2011,FR064L2,Arras,0.4753226319179235
2011,FR065L2,Bourges,0.5621465715436472
2011,FR066L2,Saint-Brieuc,0.5763326496738927
2011,FR067L2,Quimper,0.610023016496642
2011,FR068L2,Vannes,0.6082230927383293
2011,FR069L2,Cherbourg,0.6540609286007524
2011,FR073L2,Tarbes,0.5527050952323874
2011,FR074L2,CompiÃ¨gne,0.5301310788880385
2011,FR076L2,Belfort,0.650902483114103
2011,FR077L2,Roanne,0.6465614046922649
2011,FR079L2,Saint-Quentin,0.4672427731311996
2011,FR082L2,Beauvais,0.5654565302385938
2011,FR084L2,Creil,0.5021386693799554
2011,FR086L2,Evreux,0.5522029990036141
2011,FR090L2,ChÃ¢teauroux,0.5680688784084943
2011,FR093L2,Brive-la-Gaillarde,0.6396929143467444
2011,FR096L2,Albi,0.5332355346339305
2011,FR099L2,FrÃ©jus,0.520708326217213
2011,FR104L2,ChÃ¢lons-en-Champagne,0.48121192708391425
2011,FR203L2,Marseille,0.5045329184901411
2011,FR205L2,Nice,0.5278724936803345
2011,FR207L2,Lens - LiÃ©vin,0.4686432745815895
2011,FR208L1,HÃ©nin - Carvin,0.42232193719056965
2011,FR209L2,Douai,0.4657683079528236
2011,FR214L1,Valence,0.482343386915163
2011,FR215L2,Rouen,0.6044696313784784
2011,FR304L1,Melun,0.5455288614804379
2011,FR324L1,Martigues,0.34674053833433655
2011,FR505L1,Charleville-MÃ©ziÃ¨res,0.6751969245137103
2011,FR506L1,Colmar,0.5910991255829514
2011,FR519L1,Cannes,0.5482898620904947
2011,HR001L2,Grad Zagreb,0.6197579114674148
2011,HR002L2,Rijeka,0.634792193983225
2011,HR003L2,Slavonski Brod,0.5867378699523075
2011,HR004L2,Osijek,0.5339976583290913
2011,HR005L2,Split,0.5203416978379373
2011,HR006L1,Pula - Pola,0.5637612484561088
2011,HR007L1,Zadar,0.4435406544007758
2011,HU001L2,Budapest,0.5015918871966352
2011,HU002L2,Miskolc,0.5438350675631475
2011,HU003L2,NyÃ­regyhÃ¡za,0.5144106232164237
2011,HU004L2,PÃ©cs,0.5412308852893002
2011,HU005L2,Debrecen,0.526804953447419
2011,HU006L2,Szeged,0.5132558648181427
2011,HU007L2,GyÃµr,0.5576280881967989
2011,HU008L2,KecskemÃ©t,0.5366532503914149
2011,HU009L2,SzÃ©kesfehÃ©rvÃ¡r,0.4968750201602046
2011,HU010L1,Szombathely,0.5635270045975616
2011,HU011L1,Szolnok,0.48759440868852943
2011,HU012L1,TatabÃ¡nya,0.6015198040342837
2011,HU013L1,VeszprÃ©m,0.5857899843556004
2011,HU014L1,BÃ©kÃ©scsaba,0.4565459095507833
2011,HU015L1,KaposvÃ¡r,0.5267314514986332
2011,HU016L1,Eger,0.6118531874301566
2011,HU017L1,DunaÃºjvÃ¡ros,0.49252057822108447
2011,HU018L1,Zalaegerszeg,0.6272012626924146
2011,HU019L1,Sopron,0.554834236639534
2011,IE001L1,Dublin,0.6151466299116353
2011,IE002L1,Cork,0.6411151872966854
2011,IE003L1,Limerick,0.665713537724933
2011,IE004L1,Galway,0.5860241465058063
2011,IE005L1,Waterford,0.6540564001945954
2011,IS001L1,ReykjavÃ­k,
2011,IT001L3,Roma,0.5476461745230404
2011,IT002L3,Milano,0.43414530033356763
2011,IT003L3,Napoli,0.4803996783632357
2011,IT004L2,Torino,0.5007808413513228
2011,IT005L3,Palermo,0.4966962646192475
2011,IT006L3,Genova,0.6449227641011276
2011,IT007L3,Firenze,0.5515353643559225
2011,IT008L3,Bari,0.387156769405265
2011,IT009L1,Bologna,0.4661969769735579
2011,IT010L2,Catania,0.5198603983596785
2011,IT011L2,Venezia,0.4041069637063081
2011,IT012L3,Verona,0.4887656905799931
2011,IT013L3,Cremona,0.410181620976388
2011,IT014L3,Trento,0.6100220515050054
2011,IT015L1,Trieste,0.5744397091960292
2011,IT016L3,Perugia,0.5067550130107956
2011,IT017L3,Ancona,0.4043948654574608
2011,IT019L2,Pescara,0.4401086550222474
2011,IT020L3,Campobasso,0.5252807688380667
2011,IT021L2,Caserta,0.5143857686611971
2011,IT022L2,Taranto,0.411653156636002
2011,IT023L2,Potenza,0.5400873040220793
2011,IT024L3,Catanzaro,0.6078047218070178
2011,IT025L3,Reggio di Calabria,0.5774085054258059
2011,IT026L3,Sassari,0.5397428568445405
2011,IT027L2,Cagliari,0.5161397570852222
2011,IT028L3,Padova,0.4010508812651174
2011,IT029L3,Brescia,0.43531829414273937
2011,IT030L3,Modena,0.4425081139554148
2011,IT031L3,Foggia,0.4375716603030913
2011,IT032L3,Salerno,0.5845982887638427
2011,IT033L2,Piacenza,0.42555575810547575
2011,IT034L1,Bolzano,0.5947977561193785
2011,IT035L2,Udine,0.5239701011458308
2011,IT036L2,La Spezia,0.6300243454363694
2011,IT037L1,Lecce,0.3926604893132708
2011,IT038L1,Barletta,0.42223158042092873
2011,IT039L2,Pesaro,0.48506778837793296
2011,IT040L2,Como,0.5608605576463052
2011,IT041L2,Pisa,0.4825803084923301
2011,IT042L1,Treviso,0.44219499090967207
2011,IT043L2,Varese,0.5806459092059315
2011,IT045L2,Asti,0.5616088460115116
2011,IT046L2,Pavia,0.4308107149343855
2011,IT047L1,Massa,0.5447610316044291
2011,IT048L2,Cosenza,0.6082888080371811
2011,IT052L1,Savona,0.6253352852630817
2011,IT054L1,Matera,0.45580253492599787
2011,IT056L1,Acireale,0.584009087351252
2011,IT057L2,Avellino,0.607894136471284
2011,IT058L2,Pordenone,0.4623717509357455
2011,IT060L1,Lecco,0.5625128531102318
2011,IT061L0,Altamura,0.4139308495945152
2011,IT064L1,Battipaglia,0.3777199386300863
2011,IT065L0,Bisceglie,0.38968487546748254
2011,IT066L1,Carpi,0.4528328491023182
2011,IT067L0,Cerignola,0.43797496609113207
2011,IT068L1,Gallarate,0.4613394982857332
2011,IT069L1,Gela,0.45706789209729104
2011,IT073L1,Sassuolo,0.4531390468302813
2011,IT501L2,Messina,0.6138484659305383
2011,IT502L2,Prato,0.5508569488911029
2011,IT503L3,Parma,0.46778782891608905
2011,IT504L3,Livorno,0.4999533867312542
2011,IT505L3,Reggio nell'Emilia,0.5139550863246204
2011,IT506L2,Ravenna,0.4143659250223068
2011,IT507L2,Ferrara,0.4088816925652174
2011,IT508L3,Rimini,0.4253965055887364
2011,IT509L3,Siracusa,0.5823029223854208
2011,IT511L2,Bergamo,0.4654454689287205
2011,IT512L3,ForlÃ¬,0.5068452567378029
2011,IT513L3,Latina,0.49985399854806944
2011,IT514L2,Vicenza,0.4669937316732613
2011,IT515L2,Terni,0.5931203279298843
2011,IT516L2,Novara,0.40531498535346544
2011,IT518L1,Alessandria,0.4515677295190463
2011,IT519L1,Arezzo,0.5224001038884022
2011,IT520L1,Grosseto,0.4965113658970907
2011,IT521L1,Brindisi,0.36598385086742335
2011,IT522L1,Trapani,0.4075678685672442
2011,IT523L1,Ragusa,0.5817229192299291
2011,IT524L0,Andria,0.44304270585482813
2011,IT525L0,Trani,0.39303390858337234
2011,IT526L1,L'Aquila,0.5345664470313103
2011,LT001L1,Vilnius,0.6286932862860373
2011,LT002L1,Kaunas,0.6226477905932438
2011,LT003L1,PanevÄÅ¾ys,0.6019745090071825
2011,LT004L0,Alytus,0.5639809169811932
2011,LT501L0,KlaipÄda,0.5183338531949462
2011,LT502L0,Å iauliai,0.5123706836893287
2011,LU001L1,Luxembourg,0.6293237528301565
2011,LV001L1,RÄ«ga,0.6803114727981328
2011,LV002L2,LiepÄja,0.6163962417394656
2011,LV003L1,Jelgava,0.5608877348965757
2011,LV501L1,Daugavpils,0.6174444209678285
2011,ME001L1,Podgorica,0.5587420935968584
2011,MK001L1,Skopje,0.46956062267948884
2011,MK003L1,Bitola,0.5300591397024944
2011,MK004L1,Tetovo,0.5773870643125013
2011,MK005L1,Prilep,0.46292587923464684
2011,MT001L1,Valletta,0.4045636920538758
2011,NL001L3,s' Gravenhage,0.5074743953603669
2011,NL002L3,Amsterdam,0.5644857732998199
2011,NL003L3,Rotterdam,0.506659858023193
2011,NL004L3,Utrecht,0.6508708935899974
2011,NL005L3,Eindhoven,0.5917209719068313
2011,NL006L3,Tilburg,0.6000397299376682
2011,NL007L3,Groningen,0.5612334986058938
2011,NL008L3,Enschede,0.6532043765671051
2011,NL009L3,Arnhem,0.6115687956261655
2011,NL010L3,Heerlen,0.5481660320136967
2011,NL012L3,Breda,0.5701059407350272
2011,NL013L3,Nijmegen,0.6113918719745332
2011,NL014L3,Apeldoorn,0.6649202893931333
2011,NL015L3,Leeuwarden,0.6466406244635137
2011,NL016L3,Sittard-Geleen,0.5166305777788381
2011,NL020L3,Roosendaal,0.5461744563767227
2011,NL026L0,Alphen aan den Rijn,0.6049141867224499
2011,NL028L3,Bergen op Zoom,0.5230381876974051
2011,NL030L0,Gouda,0.4775454515666918
2011,NL032L3,MiddelburgÂ Â Â Â Â Â ,0.4896434577117168
